City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Hami,CN,2022-07-21 21:36:24,42.8,93.45,72.77,26,0,1.86
295,Koosa,EE,2022-07-21 21:36:25,58.5255,27.0795,65.21,79,6,0.67
296,Laguna,US,2022-07-21 21:36:25,38.421,-121.4238,101.32,27,0,6.91
297,Tezu,IN,2022-07-21 21:28:25,27.9167,96.1667,76.21,96,100,2.44
298,Mandera,KE,2022-07-21 21:36:26,3.9366,41.867,78.1,61,89,23.69
299,Ulundi,ZA,2022-07-21 21:36:26,-28.3352,31.4162,57.51,91,31,3.22
300,Olinda,BR,2022-07-21 21:36:26,-8.0089,-34.8553,76.73,83,40,8.05
301,Ketchikan,US,2022-07-21 21:33:48,55.3422,-131.6461,63.07,67,100,9.22
302,Hajos,HU,2022-07-21 21:36:27,46.3986,19.1206,75.78,30,31,6.85
303,Raudeberg,NO,2022-07-21 21:36:27,61.9875,5.1352,52.47,82,67,10.69
304,Clarence Town,AU,2022-07-21 21:36:27,-32.5833,151.7833,61.86,89,100,2.3
305,Taltal,CL,2022-07-21 21:36:28,-25.4,-70.4833,59.34,83,9,4.12
306,Baie-Comeau,CA,2022-07-21 21:36:28,49.2168,-68.1489,60.48,88,20,16.11
307,Jaisalmer,IN,2022-07-21 21:36:29,26.9147,70.9181,84.18,72,100,15.77
308,Black Diamond,US,2022-07-21 21:36:29,47.3087,-122.0032,86.14,52,13,5.01
309,Namibe,AO,2022-07-21 21:36:30,-15.1961,12.1522,62.67,89,23,1.68
310,Tura,IN,2022-07-21 21:36:30,25.5198,90.2201,74.12,97,100,3.78
311,Tranas,SE,2022-07-21 21:36:31,58.0372,14.9782,77.4,64,93,7.56
312,San Quintin,MX,2022-07-21 21:36:31,30.4833,-115.95,74.17,69,100,16.24
313,Chiang Kham,TH,2022-07-21 21:36:32,19.5233,100.3,72.16,96,100,1.86
314,Qaqortoq,GL,2022-07-21 21:36:32,60.7167,-46.0333,49.75,78,9,6.17
315,Gastonia,US,2022-07-21 21:33:02,35.2621,-81.1873,92.75,60,0,8.05
316,Gafanha Da Encarnacao,PT,2022-07-21 21:36:32,40.6181,-8.733,66.02,83,35,5.08
317,Isla Mujeres,MX,2022-07-21 21:36:33,21.2311,-86.731,89.65,70,68,10.54
318,Aleysk,RU,2022-07-21 21:36:33,52.4926,82.7822,61.05,95,100,13.24
319,Arawa,PG,2022-07-21 21:36:34,-6.2132,155.5367,80.85,76,97,1.5
320,Christiana,ZA,2022-07-21 21:36:34,-27.914,25.1611,55.31,42,0,7.25
321,Saryozek,KZ,2022-07-21 21:36:35,44.3583,77.9753,71.35,29,0,3.27
322,Mareeba,AU,2022-07-21 21:36:35,-17.0,145.4333,63.45,92,16,1.57
323,Coihueco,CL,2022-07-21 21:36:35,-36.6167,-71.8333,52.54,87,75,4.61
324,Mayo,US,2022-07-21 21:33:10,38.8876,-76.5119,95.45,70,40,9.22
325,Matara,LK,2022-07-21 21:36:36,5.9485,80.5353,77.4,89,100,15.37
326,Kaeo,NZ,2022-07-21 21:36:36,-35.1,173.7833,55.33,85,65,5.88
327,Kingman,US,2022-07-21 21:36:37,35.1894,-114.053,105.26,12,0,16.11
328,Tabou,CI,2022-07-21 21:36:37,4.423,-7.3528,75.43,74,100,7.72
329,Ushtobe,KZ,2022-07-21 21:36:38,45.2514,77.9838,76.75,27,0,6.8
330,Muisne,EC,2022-07-21 21:37:38,0.6,-80.0333,73.69,83,100,8.34
331,Grand Gaube,MU,2022-07-21 21:37:38,-20.0064,57.6608,70.2,72,98,5.01
332,Cabedelo,BR,2022-07-21 21:37:39,-6.9811,-34.8339,75.87,83,99,8.97
333,Ngunguru,NZ,2022-07-21 21:37:39,-35.6167,174.5,53.73,77,33,8.52
334,Manaus,BR,2022-07-21 21:33:16,-3.1019,-60.025,81.09,83,75,1.14
335,Morondava,MG,2022-07-21 21:37:40,-20.2833,44.2833,69.62,72,0,11.1
336,Houlton,US,2022-07-21 21:34:56,46.1262,-67.8403,86.41,54,20,12.66
337,Banjarmasin,ID,2022-07-21 21:37:40,-3.3244,114.591,75.34,97,98,1.07
338,Mayumba,GA,2022-07-21 21:37:41,-3.432,10.6554,70.11,94,58,7.4
339,Hambantota,LK,2022-07-21 21:37:41,6.1241,81.1185,77.34,100,40,4.61
340,Praia Da Vitoria,PT,2022-07-21 21:37:41,38.7333,-27.0667,75.45,69,20,1.83
341,Volot,RU,2022-07-21 21:37:42,57.9278,30.7025,58.06,88,0,4.45
342,Yatsuo,JP,2022-07-21 21:37:42,36.5667,137.1333,73.2,93,75,2.3
343,Conakry,GN,2022-07-21 21:33:33,9.538,-13.6773,77.07,94,75,6.91
344,Bengkulu,ID,2022-07-21 21:34:29,-3.8004,102.2655,74.79,90,85,4.52
345,Kavaratti,IN,2022-07-21 21:37:43,10.5669,72.642,80.92,77,100,21.36
346,Mahanje,TZ,2022-07-21 21:37:43,-9.9333,35.3333,56.46,90,18,2.35
347,Mocuba,MZ,2022-07-21 21:37:43,-16.8392,36.9856,61.48,94,6,2.46
348,Indianola,US,2022-07-21 21:35:30,41.3581,-93.5574,93.69,44,0,12.66
349,Isiro,CD,2022-07-21 21:37:44,2.7739,27.616,65.34,99,95,2.46
350,Paamiut,GL,2022-07-21 21:37:44,61.994,-49.6678,45.64,90,7,8.84
351,Rocha,UY,2022-07-21 21:33:26,-34.4833,-54.3333,49.24,92,100,6.6
352,Marfino,RU,2022-07-21 21:37:45,55.7028,37.3822,62.94,80,0,6.71
353,Kendari,ID,2022-07-21 21:37:46,-3.945,122.4989,73.26,95,73,2.19
354,San Jose De Sisa,PE,2022-07-21 21:37:46,-6.6167,-76.6915,86.52,65,81,1.86
355,Matagami,CA,2022-07-21 21:37:47,49.7502,-77.6328,62.71,94,100,16.11
356,Beterou,BJ,2022-07-21 21:37:47,9.1992,2.2586,72.39,91,99,2.06
357,Sept-Iles,CA,2022-07-21 21:34:52,50.2001,-66.3821,70.32,68,75,10.36
358,Fereydunshahr,IR,2022-07-21 21:37:47,32.941,50.121,64.04,46,4,3.36
359,Pattaya,TH,2022-07-21 21:37:48,12.9333,100.8833,81.95,91,100,8.55
360,Leningradskiy,RU,2022-07-21 21:37:48,69.3833,178.4167,35.55,99,100,9.15
361,Severnoye,RU,2022-07-21 21:37:49,56.3491,78.3619,57.25,99,100,3.71
362,Kodino,RU,2022-07-21 21:37:49,63.7198,39.6447,58.69,95,8,2.08
363,Nsanje,MW,2022-07-21 21:37:50,-16.92,35.262,68.2,69,72,4.27
364,Dickinson,US,2022-07-21 21:37:50,29.4608,-95.0513,101.12,61,40,13.8
365,Chuy,UY,2022-07-21 21:37:45,-33.6971,-53.4616,52.25,89,90,7.38
366,Andenes,NO,2022-07-21 21:37:51,69.3143,16.1194,53.92,87,75,3.44
367,Reo,BF,2022-07-21 21:37:51,12.3167,-2.4667,82.31,61,92,6.33
368,Funtua,NG,2022-07-21 21:37:51,11.5233,7.3081,73.47,77,71,4.29
369,Tahe,CN,2022-07-21 21:37:52,52.3333,124.7333,64.71,95,15,0.74
370,Ilulissat,GL,2022-07-21 21:37:52,69.2167,-51.1,51.82,82,75,4.61
371,Cherrapunji,IN,2022-07-21 21:37:53,25.3,91.7,63.3,94,100,1.99
372,Silifke,TR,2022-07-21 21:37:53,36.3778,33.9344,82.89,35,0,8.86
373,Kyzyl-Suu,KG,2022-07-21 21:38:54,42.3414,78.0056,64.08,41,0,5.1
374,Vestmannaeyjar,IS,2022-07-21 21:38:54,63.4427,-20.2734,51.58,98,100,5.17
375,Sioux Lookout,CA,2022-07-21 21:38:55,50.1001,-91.917,75.27,50,40,12.66
376,Ojinaga,MX,2022-07-21 21:37:32,29.5667,-104.4167,104.95,25,0,9.22
377,College,US,2022-07-21 21:36:03,64.8569,-147.8028,65.21,59,100,3.44
378,Lethem,GY,2022-07-21 21:38:55,3.3803,-59.7968,79.74,82,95,6.82
379,Grand Bank,CA,2022-07-21 21:38:56,47.0999,-55.765,66.97,82,47,14.27
380,Vestmanna,FO,2022-07-21 21:38:56,62.1564,-7.1664,49.12,93,75,5.75
381,Crotone,IT,2022-07-21 21:34:02,39.0851,17.1178,81.19,52,0,5.68
382,Goderich,CA,2022-07-21 21:38:56,43.7501,-81.7165,80.92,54,0,8.05
383,Lebyazhye,RU,2022-07-21 21:38:57,55.2689,66.4947,55.81,97,80,10.13
384,Mount Isa,AU,2022-07-21 21:37:46,-20.7333,139.5,46.17,46,0,8.05
385,Haveri,IN,2022-07-21 21:38:57,14.8,75.4,70.86,95,88,8.79
386,Udala,ES,2022-07-21 21:38:58,43.0778,-2.5125,67.59,94,22,3.49
387,Meiganga,CM,2022-07-21 21:38:58,6.5167,14.3,65.93,96,100,3.09
388,Tucumcari,US,2022-07-21 21:38:58,35.1717,-103.725,96.94,24,0,1.12
389,Katangli,RU,2022-07-21 21:38:59,51.7102,143.2326,53.31,98,100,10.6
390,Jiaojiang,CN,2022-07-21 21:38:59,28.6803,121.4428,86.0,89,92,1.79
391,Yangjiang,CN,2022-07-21 21:35:53,21.85,111.9667,78.13,90,23,3.83
392,Maceio,BR,2022-07-21 21:35:55,-9.6658,-35.7353,78.24,83,20,4.61
393,Klaksvik,FO,2022-07-21 21:39:00,62.2266,-6.589,50.92,88,34,3.0
394,Deniliquin,AU,2022-07-21 21:39:00,-35.5333,144.9667,47.86,80,3,10.78
395,Salinopolis,BR,2022-07-21 21:39:00,-0.6136,-47.3561,78.71,83,82,7.7
396,Ratzeburg,DE,2022-07-21 21:39:01,53.7,10.7667,67.14,77,20,4.61
397,Yaan,NG,2022-07-21 21:39:01,7.3833,8.5667,71.4,96,96,4.65
398,Camacha,PT,2022-07-21 21:39:02,33.0833,-16.3333,67.42,68,75,16.11
399,Palmer,US,2022-07-21 21:34:52,42.1584,-72.3287,89.2,48,20,14.97
400,Gornopravdinsk,RU,2022-07-21 21:39:03,60.05,69.9,48.2,85,10,4.83
401,Sarangani,PH,2022-07-21 21:39:03,5.4033,125.4636,81.46,76,100,3.56
402,Lahaina,US,2022-07-21 21:37:09,20.8783,-156.6825,82.4,84,15,8.28
403,Margate,GB,2022-07-21 21:38:51,51.3813,1.3862,65.3,78,16,5.01
404,Stephenville Crossing,CA,2022-07-21 21:39:04,48.5,-58.4318,65.21,82,20,8.05
405,Yulara,AU,2022-07-21 21:36:08,-25.2406,130.9889,47.71,43,0,6.49
406,Chapais,CA,2022-07-21 21:39:04,49.7834,-74.8492,71.38,90,100,13.15
407,Kempsey,AU,2022-07-21 21:39:05,-31.0833,152.8333,59.95,78,97,5.01
408,Awbari,LY,2022-07-21 21:39:05,26.5921,12.7805,83.34,21,2,9.4
409,Belmonte,BR,2022-07-21 21:39:05,-15.8631,-38.8828,71.73,86,70,5.84
410,Tupik,RU,2022-07-21 21:39:06,54.4253,119.9327,63.86,94,76,1.5
411,Maniitsoq,GL,2022-07-21 21:39:06,65.4167,-52.9,46.83,86,97,13.65
412,Zhuhai,CN,2022-07-21 21:39:07,22.2769,113.5678,84.85,84,20,3.44
413,Sungaipenuh,ID,2022-07-21 21:39:07,-2.0833,101.3833,63.45,96,98,3.47
414,Qasigiannguit,GL,2022-07-21 21:39:07,68.8193,-51.1922,52.05,95,100,2.84
415,Upernavik,GL,2022-07-21 21:39:08,72.7868,-56.1549,45.32,96,100,13.76
416,Foix,FR,2022-07-21 21:39:08,42.8333,1.5833,73.0,64,21,6.4
417,Fortuna,US,2022-07-21 21:39:09,40.5982,-124.1573,65.93,77,41,4.0
418,Meulaboh,ID,2022-07-21 21:39:09,4.1363,96.1285,77.4,84,100,5.35
419,Koungou,YT,2022-07-21 21:40:10,-12.7336,45.2042,69.51,100,0,6.91
420,Lao Cai,VN,2022-07-21 21:40:10,22.4833,103.95,74.68,99,100,0.89
421,Pangkalanbuun,ID,2022-07-21 21:40:10,-2.6833,111.6167,73.13,99,98,2.06
422,Sydney,AU,2022-07-21 21:38:27,-33.8679,151.2073,59.29,83,75,9.22
423,Richards Bay,ZA,2022-07-21 21:37:16,-28.783,32.0377,66.29,85,74,6.96
424,Huanuco,PE,2022-07-21 21:40:11,-9.9329,-76.2415,73.18,53,18,9.06
425,Holme,DK,2022-07-21 21:40:11,56.1138,10.1725,62.17,82,85,11.45
426,Sakakah,SA,2022-07-21 21:40:12,29.9697,40.2064,94.57,17,0,14.83
427,Varhaug,NO,2022-07-21 21:40:12,58.6147,5.6457,55.85,84,97,28.95
428,Abidjan,CI,2022-07-21 21:40:13,5.3094,-4.0197,76.96,83,20,6.91
429,Clyde River,CA,2022-07-21 21:40:13,70.4692,-68.5914,44.83,87,100,4.61
430,Aswan,EG,2022-07-21 21:40:13,24.0934,32.907,90.7,15,0,13.8
431,Buraydah,SA,2022-07-21 21:40:14,26.326,43.975,91.85,12,12,8.68
432,Trairi,BR,2022-07-21 21:40:14,-3.2778,-39.2689,76.19,83,75,9.66
433,Kismayo,SO,2022-07-21 21:40:14,-0.3582,42.5454,75.0,83,64,19.19
434,Inhambane,MZ,2022-07-21 21:40:15,-23.865,35.3833,67.32,84,0,5.08
435,Beira,MZ,2022-07-21 21:40:15,-19.8436,34.8389,69.89,94,20,9.22
436,Reinosa,ES,2022-07-21 21:40:15,42.9996,-4.138,62.06,97,41,6.15
437,Yumen,CN,2022-07-21 21:40:16,40.2833,97.2,67.15,26,0,7.83
438,Dukat,RU,2022-07-21 21:40:16,62.55,155.55,52.88,52,1,8.08
439,Caravelas,BR,2022-07-21 21:40:17,-17.7125,-39.2481,70.83,83,4,5.7
440,Vila Franca Do Campo,PT,2022-07-21 21:36:07,37.7167,-25.4333,70.21,80,62,2.93
441,Dingle,PH,2022-07-21 21:38:45,10.9995,122.6711,77.36,92,100,5.97
442,Hirado,JP,2022-07-21 21:40:17,33.3597,129.5531,78.39,77,43,15.35
443,Tommot,RU,2022-07-21 21:38:31,58.9564,126.2925,66.61,84,43,1.01
444,Polyarnyy,RU,2022-07-21 21:40:18,69.1989,33.4478,62.11,78,99,7.31
445,Arzachena,IT,2022-07-21 21:40:18,41.0769,9.3887,78.24,60,0,8.03
446,Karratha,AU,2022-07-21 21:40:19,-20.7377,116.8463,68.22,84,0,6.78
447,Saldanha,ZA,2022-07-21 21:38:59,-33.0117,17.9442,44.65,79,98,11.43
448,Honningsvag,NO,2022-07-21 21:35:44,70.9821,25.9704,53.35,94,100,23.02
449,Palu,ID,2022-07-21 21:40:19,-0.8917,119.8707,75.09,95,91,3.04
450,Sinegorsk,RU,2022-07-21 21:40:20,47.1667,142.5,55.74,95,100,3.09
451,Yangshe,CN,2022-07-21 21:40:20,31.8899,120.6052,81.03,96,1,3.04
452,Oum Hadjer,TD,2022-07-21 21:40:20,13.2954,19.6966,80.28,63,100,10.49
453,Kavali,IN,2022-07-21 21:40:21,14.9167,79.9833,84.79,72,100,1.9
454,Geraldton,AU,2022-07-21 21:36:09,-28.7667,114.6,54.01,87,100,9.22
455,Lompoc,US,2022-07-21 21:40:21,34.6391,-120.4579,89.78,70,0,16.11
456,Kysyl-Syr,RU,2022-07-21 21:40:21,63.8986,122.7617,57.83,96,100,7.85
457,Hirara,JP,2022-07-21 21:40:22,24.8,125.2833,84.92,75,2,13.29
458,Katiola,CI,2022-07-21 21:40:22,8.1333,-5.1,74.03,87,74,4.59
459,Hurghada,EG,2022-07-21 21:40:22,27.2574,33.8129,89.64,20,0,11.5
460,Byron Bay,AU,2022-07-21 21:40:23,-28.65,153.6167,58.95,87,100,18.95
461,Wakuya,JP,2022-07-21 21:40:23,38.5333,141.1333,73.36,99,100,2.71
462,Bodden Town,KY,2022-07-21 21:40:24,19.2833,-81.25,89.6,68,40,10.36
463,Queimadas,BR,2022-07-21 21:40:24,-10.9783,-39.6264,69.91,70,72,7.92
464,Lac Du Bonnet,CA,2022-07-21 21:41:24,50.2536,-96.0612,77.56,45,5,12.68
465,Shache,CN,2022-07-21 21:41:25,38.4167,77.2406,77.59,15,0,5.57
466,San Cristobal,VE,2022-07-21 21:39:04,7.7669,-72.225,75.38,71,87,5.23
467,La Ronge,CA,2022-07-21 21:41:25,55.1001,-105.2842,70.02,49,75,17.27
468,Kjollefjord,NO,2022-07-21 21:41:25,70.9457,27.3465,55.22,100,75,5.75
469,Axim,GH,2022-07-21 21:41:26,4.8699,-2.2405,73.92,74,43,6.89
470,Kikwit,CD,2022-07-21 21:41:26,-5.041,18.8162,77.92,48,30,1.45
471,Pangnirtung,CA,2022-07-21 21:37:23,66.1451,-65.7125,46.4,93,75,8.05
472,Bilma,NE,2022-07-21 21:38:54,18.6853,12.9164,93.9,26,95,6.76
473,Sao Filipe,CV,2022-07-21 21:39:50,14.8961,-24.4956,74.97,86,90,6.42
474,Jamame,SO,2022-07-21 21:41:27,0.0722,42.7506,73.85,85,72,13.49
475,Beloha,MG,2022-07-21 21:41:27,-25.1667,45.05,64.35,82,1,5.46
476,Usinsk,RU,2022-07-21 21:41:28,65.9939,57.5281,42.73,72,15,10.85
477,Deputatskiy,RU,2022-07-21 21:41:28,69.3,139.9,46.74,69,11,7.96
478,Yandyki,RU,2022-07-21 21:41:29,45.7691,47.1258,73.22,71,63,7.83
479,Lagoa,PT,2022-07-21 21:40:17,39.05,-27.9833,72.16,88,95,4.23
480,Semporna,MY,2022-07-21 21:41:29,4.4818,118.6112,79.23,86,100,3.15
481,Waitati,NZ,2022-07-21 21:41:30,-45.75,170.5667,47.8,88,100,2.71
482,Chute-Aux-Outardes,CA,2022-07-21 21:41:30,49.1168,-68.399,60.78,88,20,16.11
483,Palauig,PH,2022-07-21 21:41:31,15.435,119.9045,81.95,75,85,4.05
484,Huarmey,PE,2022-07-21 21:41:31,-10.0681,-78.1522,64.38,79,22,10.56
485,Qui Nhon,VN,2022-07-21 21:41:32,13.7667,109.2333,76.33,86,100,4.32
486,Dwarka,IN,2022-07-21 21:41:32,22.2394,68.9678,82.8,81,100,18.79
487,Fereydun Kenar,IR,2022-07-21 21:41:32,36.6864,52.5225,79.68,81,45,11.9
488,Abu Kamal,SY,2022-07-21 21:41:33,34.4506,40.9171,88.36,27,0,12.1
489,Mao,ES,2022-07-21 21:39:18,39.8885,4.2658,79.36,78,0,4.61
490,Tikamgarh,IN,2022-07-21 21:41:33,24.745,78.8333,77.9,91,100,7.05
491,Nome,US,2022-07-21 21:38:39,64.5011,-165.4064,46.47,81,100,13.8
492,Verkhnyaya Inta,RU,2022-07-21 21:41:34,65.9811,60.3094,42.44,73,2,6.93
493,Esmeraldas,BR,2022-07-21 21:38:01,-19.7625,-44.3139,74.26,43,43,5.23
494,Fairview,US,2022-07-21 21:41:34,40.8126,-73.999,97.83,46,20,19.57
495,Poum,NC,2022-07-21 21:38:56,-20.2333,164.0167,77.32,85,99,25.61
496,Mecca,SA,2022-07-21 21:41:35,21.4267,39.8261,86.97,53,68,3.44
497,Samarai,PG,2022-07-21 21:41:35,-10.6167,150.6667,80.35,79,19,6.49
498,Kangaatsiaq,GL,2022-07-21 21:41:35,68.3065,-53.4641,43.54,91,100,25.12
499,Miami,US,2022-07-21 21:41:25,25.7743,-80.1937,92.01,65,40,11.5
500,Nampula,MZ,2022-07-21 21:41:36,-15.1165,39.2666,64.35,94,0,0.0
501,Baturaja,ID,2022-07-21 21:41:36,-4.1333,104.1667,72.19,98,100,2.39
502,Carauari,BR,2022-07-21 21:41:36,-4.8828,-66.8958,80.02,74,81,2.26
503,Trelew,AR,2022-07-21 21:37:29,-43.249,-65.3051,44.83,53,100,12.15
504,Okhotsk,RU,2022-07-21 21:40:16,59.3833,143.3,59.88,84,100,4.21
505,Buin,CL,2022-07-21 21:41:37,-33.7333,-70.75,68.32,57,0,3.11
506,Shellbrook,CA,2022-07-21 21:41:37,53.2168,-106.4011,76.23,42,46,16.28
507,Hofn,IS,2022-07-21 21:41:38,64.2539,-15.2082,50.61,89,35,1.92
508,San Pedro,PH,2022-07-21 21:41:38,14.35,121.0167,78.26,88,40,3.44
509,Malaya Serdoba,RU,2022-07-21 21:41:39,52.4661,44.9512,53.76,91,15,5.55
510,Grand Island,US,2022-07-21 21:38:47,40.925,-98.342,91.69,46,0,11.5
511,Urdoma,RU,2022-07-21 21:41:39,61.7533,48.5442,62.64,77,83,5.53
512,Greenville,US,2022-07-21 21:37:17,35.6127,-77.3663,89.76,74,0,11.5
513,North Platte,US,2022-07-21 21:42:40,41.1239,-100.7654,100.29,26,0,17.27
514,Ekibastuz,KZ,2022-07-21 21:42:40,51.6667,75.3667,67.62,55,23,10.94
515,Boca Do Acre,BR,2022-07-21 21:42:41,-8.7522,-67.3978,84.76,48,5,1.07
516,Heishan,CN,2022-07-21 21:42:41,41.6892,122.1128,70.92,91,41,6.6
517,Eureka,US,2022-07-21 21:42:41,40.8021,-124.1637,82.67,78,68,7.0
518,Pochutla,MX,2022-07-21 21:42:42,15.7432,-96.4661,89.42,70,100,4.12
519,Klaeng,TH,2022-07-21 21:42:42,12.7797,101.6483,81.95,100,100,3.91
520,Ust-Koksa,RU,2022-07-21 21:42:43,50.2696,85.6108,53.85,98,100,5.95
521,Giyon,ET,2022-07-21 21:42:43,8.5333,37.9833,56.88,90,92,2.13
522,Kindu,CD,2022-07-21 21:42:44,-2.95,25.95,70.7,83,46,2.39
523,Kodinsk,RU,2022-07-21 21:42:44,58.6881,99.1844,54.72,93,36,3.18
524,Huatulco,MX,2022-07-21 21:42:44,15.8436,-96.3267,88.47,70,40,11.5
525,Elko,US,2022-07-21 21:42:35,41.0002,-115.5012,96.64,8,5,11.99
526,Ayame,CI,2022-07-21 21:42:45,5.6083,-3.1563,69.69,83,67,3.44
527,Callaway,US,2022-07-21 21:42:45,30.153,-85.5699,88.97,76,40,10.36
528,Zapatoca,CO,2022-07-21 21:42:45,6.8153,-73.2677,68.76,78,100,5.3
529,Kamaishi,JP,2022-07-21 21:42:46,39.2667,141.8833,71.37,94,99,1.23
530,Sao Joao Da Barra,BR,2022-07-21 21:42:46,-21.6403,-41.0511,73.49,84,6,10.13
531,Puli,TW,2022-07-21 21:42:47,23.9664,120.9695,80.22,72,2,5.55
532,Puertollano,ES,2022-07-21 21:42:47,38.6871,-4.1073,87.19,27,3,5.17
533,Shangqiu,CN,2022-07-21 21:42:47,34.45,115.65,73.9,87,41,5.95
534,Buala,SB,2022-07-21 21:42:48,-8.145,159.5921,82.17,75,81,3.96
535,Evensk,RU,2022-07-21 21:42:48,61.95,159.2333,62.73,46,3,6.26
536,Male,MV,2022-07-21 21:42:48,4.1748,73.5089,84.15,84,75,13.8
537,Umarkot,PK,2022-07-21 21:42:49,25.3616,69.7362,84.25,77,94,15.01
538,Plettenberg Bay,ZA,2022-07-21 21:42:49,-34.0527,23.3716,54.9,75,62,4.92
539,Skelleftea,SE,2022-07-21 21:42:49,64.7507,20.9528,66.99,100,100,5.75
540,Wundanyi,KE,2022-07-21 21:42:50,-3.4019,38.364,56.34,84,32,8.12
541,Nilai,MY,2022-07-21 21:42:50,2.8169,101.7956,78.48,88,20,0.0
542,Antofagasta,CL,2022-07-21 21:40:12,-23.65,-70.4,58.28,84,15,5.46
543,Jaguaquara,BR,2022-07-21 21:41:07,-13.5306,-39.9708,59.97,94,41,2.86
544,Umarga,IN,2022-07-21 21:42:51,17.8333,76.6167,74.44,86,98,10.89
545,El Cope,PA,2022-07-21 21:42:51,8.6167,-80.6,68.22,96,100,1.36
546,Mazamari,PE,2022-07-21 21:42:52,-11.3258,-74.5308,84.87,51,3,2.86
547,Salto,UY,2022-07-21 21:41:24,-31.3833,-57.9667,65.88,80,90,5.99
548,Tessalit,ML,2022-07-21 21:39:02,20.1986,1.0114,89.49,34,77,11.27
549,Gushikawa,JP,2022-07-21 21:41:12,26.3544,127.8686,83.79,89,40,12.66
550,Noyabrsk,RU,2022-07-21 21:42:53,63.1994,75.4507,48.92,74,90,8.72
551,Rosetta,EG,2022-07-21 21:42:53,31.4044,30.4164,76.66,75,0,11.86
552,Cururupu,BR,2022-07-21 21:42:53,-1.8283,-44.8683,74.82,85,56,3.4
553,Leshukonskoye,RU,2022-07-21 21:42:53,64.8989,45.7622,51.21,86,12,4.32
554,Kamenka,RU,2022-07-21 21:42:54,51.3223,42.7678,57.2,87,100,5.12
555,Bosaso,SO,2022-07-21 21:42:54,11.2842,49.1816,89.94,37,45,20.92
556,Itaituba,BR,2022-07-21 21:42:55,-4.2761,-55.9836,86.16,70,20,5.75
557,Riviere-Au-Renard,CA,2022-07-21 21:42:55,48.9957,-64.3971,77.29,85,96,12.68
558,Morehead,US,2022-07-21 21:42:55,37.2711,-87.1764,90.86,46,0,5.75
559,Poli,TZ,2022-07-21 21:42:56,-3.3333,36.8,53.76,91,71,5.06
560,Otane,NZ,2022-07-21 21:43:56,-39.8833,176.6333,48.0,72,100,9.6
561,Campo Largo,BR,2022-07-21 21:43:56,-25.4586,-49.5283,67.62,82,57,0.54
562,Kerman,IR,2022-07-21 21:43:57,30.2832,57.0788,75.06,17,0,4.61
563,Kakching,IN,2022-07-21 21:43:57,24.4833,93.9833,70.74,97,100,1.21
564,Skjern,DK,2022-07-21 21:43:57,55.95,8.5,60.03,87,100,1.01
565,Havoysund,NO,2022-07-21 21:43:58,70.9963,24.6622,53.83,99,100,14.81
566,Yurino,RU,2022-07-21 21:43:58,56.2942,46.3039,56.55,93,97,5.59
567,Mawlaik,MM,2022-07-21 21:43:58,23.6333,94.4167,76.1,99,100,0.87
568,Domoni,KM,2022-07-21 21:43:59,-12.2569,44.5319,74.82,71,14,5.73
569,Taree,AU,2022-07-21 21:43:59,-31.9,152.4667,60.12,89,100,4.09
570,Staryy Nadym,RU,2022-07-21 21:43:59,65.6118,72.6842,46.4,73,100,2.86
571,Severodvinsk,RU,2022-07-21 21:44:00,64.5635,39.8302,57.31,91,9,5.64
572,Saint Anthony,US,2022-07-21 21:44:00,45.0205,-93.218,88.02,35,0,19.57
573,Kulhudhuffushi,MV,2022-07-21 21:44:00,6.6221,73.07,81.63,75,100,19.04
574,Pueblo,US,2022-07-21 21:42:23,38.2545,-104.6091,98.62,20,0,12.66
575,Narrabri,AU,2022-07-21 21:44:01,-30.3167,149.7833,50.52,83,66,3.0
576,Ostrovnoy,RU,2022-07-21 21:44:01,68.0531,39.5131,54.25,85,95,5.03
577,Teya,RU,2022-07-21 21:44:02,60.3778,92.6267,51.75,94,52,3.15
578,Humaita,BR,2022-07-21 21:44:02,-7.5061,-63.0208,84.6,47,53,2.53
579,Oranjemund,NA,2022-07-21 21:44:03,-28.55,16.4333,55.06,78,1,4.7
580,Faya,SA,2022-07-21 21:44:03,18.3851,42.4509,69.91,56,84,3.4
581,Marana,US,2022-07-21 21:44:03,32.4367,-111.2254,108.77,26,0,9.22
582,Blackwater,AU,2022-07-21 21:44:04,-23.5833,148.8833,55.78,88,29,8.72
